timestamp,v_left,v_right,s0,s1,s2,s3,s4,s5,s6,s7,pos_x,pos_y
1775419531.647128,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3678478817988222,1.1200233292450266
1775419531.741419,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2939141436213315,1.2620364834035882
1775419531.8080032,5.6840494204330225,0.3159505795669775,0.0,0.0966601152600961,0.11791051398899854,0.10638137628345146,0.0,0.0,0.0,0.0,-1.2158613382948633,1.4106332635273406
1775419531.87464,6.0,-1.9303995788734896,0.0,0.2541430854900515,0.27120672772049303,0.25819231876979953,0.15719810109785692,0.0,0.0,0.0,-1.1283904630528712,1.572776783977687
1775419531.946465,6.0,-4.231114878121401,0.0,0.4099055915074319,0.43293580476128424,0.4194343040885603,0.33118584207204815,0.0,0.0,0.0,-1.038537919794305,1.7346246910005134
1775419532.02139,6.0,-6.0,0.3366340048948071,0.5638299147577577,0.5738385992626902,0.5623955282450623,0.4783541334773823,0.0,0.0,0.0,-0.9570030589798033,1.8794571184351887
1775419532.102548,6.0,-6.0,0.5543099777169802,0.6503329890612477,0.6468623809620454,0.5981600241950336,0.45919882517254207,0.0,0.0,0.0,-0.912865342340633,1.9541692294222783
1775419532.172257,6.0,-6.0,0.654633617204011,0.6690878234727698,0.6154296506113837,0.4580468606946485,0.0,0.0,0.0,0.0,-0.8841705131467149,1.9948823388243024
1775419532.2509718,6.0,-6.0,0.6632733298874257,0.6172132560439159,0.45459279940842434,0.0,0.0,0.0,0.0,0.0,-0.8158065707046631,2.0229336573931307
1775419532.325643,6.0,-1.9115198987287871,0.6305943444845739,0.4870375129100458,0.0,0.0,0.0,0.0,0.0,0.0,-0.6914481854703116,2.0166986677915775
1775419532.399669,4.710684343667008,1.289315656332992,0.5624606108928265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5334610732050509,1.969825108223682
1775419532.4849012,4.475382119769025,1.5246178802309749,0.48780250474267084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3774411853504718,1.9039475399268884
1775419532.554585,4.238334050419045,1.761665949580955,0.3964880137471357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18190484061832532,1.8160519002164137
1775419532.6471198,3.9723743547364756,2.0276256452635244,0.3199644055759163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031171403758602872,1.7469823044209036
1775419532.71771,3.7278255324170213,2.2721744675829787,0.23840496151434132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13767392592801872,1.6683942906203613
1775419532.790483,3.4787874398392695,2.5212125601607305,0.15534311431446468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067212759487144,1.5884781169760172
1775419532.862085,3.2407155542301727,2.7592844457698273,0.07593796748922144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4755396198390122,1.507844324910387
1775419532.936094,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443735046692705,1.4264173552885548
1775419533.004748,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127985046071396,1.34453107304512
1775419533.074906,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829277249856636,1.2613449397256051
1775419533.142563,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1618151057776867,1.1737138438383867
1775419533.211964,3.1733069580705067,2.8266930419294933,0.0,0.0,0.021976023107316833,0.013289505734625284,0.0,0.0,0.0,0.0,1.3231054986374908,1.094547635544127
1775419533.279928,6.0,-0.5749270832830162,0.0,0.15756116973719592,0.18311849578349826,0.1832102504194788,0.09183138164961013,0.0,0.0,0.0,1.4842627819903291,1.015259962787702
1775419533.3475468,6.0,-2.9577344616612233,0.0,0.32701854101056693,0.34849570516262807,0.33913352638551375,0.25712006207862204,0.012137079078984647,0.0,0.0,1.6496915346692103,0.9323465376503528
1775419533.415207,6.0,-3.372263095318626,0.0,0.4950534036678308,0.5130247954376522,0.5030467691149274,0.4322217492974827,0.2277485122546432,0.0,0.0,1.8140698602516672,0.848030178010694
1775419533.480611,6.0,-6.0,0.44083382177162145,0.6181502023955796,0.6241332451501604,0.6021532690432789,0.5120461271031805,0.0,0.0,0.0,1.9197448207221715,0.7938522029709917
1775419533.550326,6.0,-6.0,0.5986313656977353,0.6645275061004772,0.6544568717052146,0.586482397462082,0.0,0.0,0.0,0.0,1.9702746193500502,0.7674153549092064
1775419533.614847,6.0,-6.0,0.6659807923915967,0.6676095689498198,0.5966523901352128,0.0,0.0,0.0,0.0,0.0,2.0040615884773834,0.7398425561398921
1775419533.684549,6.0,-2.562118065741072,0.6590074474705071,0.5908951600567116,0.0,0.0,0.0,0.0,0.0,0.0,2.026915683745487,0.6614187861772459
1775419533.7496629,6.0,-1.6896067455051558,0.6206119618314263,0.4617658804070941,0.0,0.0,0.0,0.0,0.0,0.0,2.0133166708982944,0.537141236733673
1775419533.8144991,4.674340587838168,1.3256594121618315,0.5540631336854204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9676210489287336,0.39407227443824844
1775419533.8951411,4.435198104370342,1.5648018956296574,0.4743550134308343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8960781083645233,0.22888249085371645
1775419533.961559,4.3302462059910845,1.6697537940089153,0.4393045459928686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8599127387572358,0.14900101758669895
1775419534.061976,4.0686007144313425,1.931399285568657,0.34768021713793973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7771079637155929,-0.02737924711856038
1775419534.1385632,3.7901834291094794,2.2098165708905206,0.25906618808222703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692400576604331,-0.20372409929869986
1775419534.209742,3.5351387389567117,2.4648612610432883,0.1740147499957284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6063513101089082,-0.3804130313694503
1775419534.278759,3.289874649886966,2.710125350113034,0.09221624941476059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5319923788640266,-0.5315989073996018
1775419534.344722,3.0445986263734044,2.9554013736265956,0.010437007368393147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4525800668322641,-0.6921485100662863
1775419534.4128718,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3772336279382364,-0.8443752784979217
1775419534.554928,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3233798638016459,-0.9529596459644374
1775419534.645089,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2824431500594904,-1.0352650460667328
1775419534.730649,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2415025994415139,-1.117592486693109
1775419534.80795,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187468487864239,-1.2260558430975985
1775419534.883164,3.0632417922633235,2.9367582077366765,0.0,0.0,0.01573218887475314,0.00630938949536608,0.0,0.0,0.0,0.0,1.1463921156427945,-1.3081957003906446
1775419534.954911,5.7327497408541515,0.26725025914584855,0.0,0.0902849094838174,0.12414301416710927,0.1147719225104119,0.02450815733005507,0.0,0.0,0.0,1.0878081132004627,-1.425325459740275
1775419535.042745,6.0,-1.0784267206165157,0.0,0.20657078011870555,0.23692156609649218,0.2266466220966965,0.13228044276818618,0.0,0.0,0.0,1.0346944724459337,-1.529520210933604
1775419535.126465,6.0,-2.7062839044949416,0.0,0.30450223266978116,0.323238171088822,0.3119616284395704,0.2211271442393311,0.0,0.0,0.0,0.9849955254734774,-1.624613393615516
1775419535.2080598,6.0,-3.4170537578422775,0.0,0.41859613909014703,0.44334184652657904,0.43132763654561,0.34836426389774855,0.11132667788593831,0.0,0.0,0.9205573018269477,-1.7448390558768438
1775419535.2869818,6.0,-5.674217007429059,0.0,0.5219119136678614,0.53571205023943,0.5227238788181924,0.44513082215265054,0.0,0.0,0.0,0.8704679121273822,-1.8363686642248023
1775419535.373736,6.0,-6.0,0.42580930391201577,0.6093744898080977,0.6143838082732127,0.5902662001389722,0.4946211330818796,0.0,0.0,0.0,0.827080073970665,-1.914862891217774
1775419535.4652119,6.0,-6.0,0.5749189319903427,0.6556489363058395,0.6493863790481265,0.591462020253686,0.4353673950475542,0.0,0.0,0.0,0.8005801758344449,-1.960223723928456
1775419535.5482612,6.0,-6.0,0.6436162844566392,0.6682573766278481,0.6324956046509722,0.50980906194443,0.0,0.0,0.0,0.0,0.7845143398730864,-1.9857023074910949
1775419535.631526,6.0,-6.0,0.6660855060873201,0.655207153996659,0.5512539464296065,0.0,0.0,0.0,0.0,0.0,0.750591684116124,-2.0109488017354193
1775419535.7154372,6.0,-2.6090752015821614,0.6591853297828392,0.5992350918739133,0.0,0.0,0.0,0.0,0.0,0.0,0.6912981697557561,-2.024298411509182
